q1 (deg),q2 (deg),q3 (deg),q4 (deg),q5 (deg),q6 (deg),x (mm),y (mm),z (mm),r_x (deg),r_y (deg),r_z (deg)
64.9539,-61.625,71.6151,17.538,95.6272,76.1661,-177.483,-14.2251,-149.878,-118.064,-1.40312,31.5925
64.966,-75.0431,83.567,17.032,98.2961,94.9007,-129.543,-93.8594,-116.586,-122.545,14.3857,20.6576
65.1957,-68.779,71.5401,43.667,64.083,66.1932,-103.228,-76.4186,-69.9944,-82.6132,-6.14603,39.7583
65.2353,-61.7849,76.6669,-9.52359,48.082,49.066,-187.394,26.3017,-95.357,-68.0544,-36.9333,-9.80937
65.2393,-81.0311,91.0172,-0.666843,54.618,77.3121,-113.744,-93.6215,-48.3857,-78.8966,-9.03083,5.46695
65.2731,-98.7418,94.3851,-5.91831,81.1709,68.1619,10.2217,-180.986,-47.2612,-107.213,-25.8424,-3.49235
65.339,-78.5428,99.1142,24.8,64.6388,83.1579,-202.253,-158.784,-30.2074,-83.226,10.2143,41.2221
65.4192,-67.3609,80.6513,35.073,57.8808,88.3312,-174.268,-78.9629,-57.2568,-75.4743,16.2998,44.5708
65.4398,-88.8692,90.8969,18.104,87.7221,42.07,-67.4748,-165.002,-63.1763,-116.367,-36.7981,37.3521
65.4621,-77.0141,75.4219,-1.0674,83.5109,63.8699,-27.1748,-45.6757,-111.438,-110.146,-26.4367,6.07022
65.4919,-79.8898,78.3228,39.878,98.4359,60.5009,-57.1805,-146.743,-88.1946,-118.232,-11.7343,49.1633
65.5452,-86.9939,94.7741,39.779,70.3082,65.7538,-111.226,-201.506,-18.1196,-88.0189,-6.73412,43.2583
65.6747,-85.2429,82.436,26.987,73.723,99.6551,-37.4015,-142.746,-49.8393,-96.9727,18.8906,20.7348
65.7979,-81.9943,73.1449,4.4543,80.8019,68.2461,31.8531,-79.0804,-88.9935,-106.422,-23.2951,1.68523
65.822,-91.6429,78.8218,25.437,97.2808,62.1401,40.6761,-185.004,-66.95,-123.197,-19.2084,26.0971
65.8288,-98.0061,91.3787,22.819,85.8102,65.6237,-8.93907,-219.911,-32.4415,-110.106,-16.9886,22.6974
65.9131,-77.6129,73.6148,22.359,97.6549,95.8472,-34.6492,-92.7236,-107.873,-121.635,11.924,13.6365
65.9721,-95.775,80.143,36.015,56.285,60.0597,55.0407,-219.472,11.5769,-78.549,-21.6376,12.5041
65.979,-72.8172,80.6341,-0.14252,91.4418,49.437,-113.817,-40.0584,-120.064,-120.796,-33.6698,26.103
65.9841,-94.0842,82.6308,-1.4631,49.942,77.029,62.8888,-152.461,-10.4739,-72.944,-18.0722,-16.1255
65.995,-82.1931,82.6331,13.888,63.6052,82.0493,-53.2058,-102.574,-49.9533,-87.1747,-2.60523,12.2864
66.0552,-94.0808,81.6121,23.176,66.6768,65.7068,40.6993,-185.304,-17.5398,-90.4067,-20.4611,9.52569
66.0953,-86.355,96.0082,22.959,40.204,82.9379,-111.275,-174.197,12.4107,-61.7197,6.25207,26.1327
66.113,-73.6182,80.3499,10.767,41.94,42.204,-106.772,-59.8994,-40.3486,-58.6094,-35.9663,-7.28302
66.1182,-98.5992,77.2381,37.41,82.365,57.3857,88.6272,-244.501,-14.8502,-107.228,-25.4667,23.6692
66.2093,-78.2231,73.9608,9.57057,53.194,53.877,-16.4823,-63.8147,-51.5134,-74.2869,-33.3331,-4.62585
66.2717,-96.9359,91.353,2.8267,82.6933,92.9441,8.55413,-179.344,-42.3407,-106.725,1.16477,-3.7223
66.305,-98.696,99.6528,-1.7279,83.2101,85.8199,-41.027,-192.114,-36.7548,-107.109,-4.88123,0.221307
66.4872,-63.36,90.5107,32.814,48.415,54.465,-261.294,-102.795,-23.4644,-62.3123,-11.6116,40.2233
66.5038,-81.1629,79.9631,40.593,77.0428,92.8197,-57.3661,-144.291,-46.7403,-96.3702,17.1397,36.1706
66.6258,-81.5628,73.5248,-2.5136,55.437,69.3342,33.4403,-64.7685,-50.0874,-77.4238,-24.8191,-14.3981
66.6711,-75.9811,93.1652,34.761,59.5091,78.4797,-179.386,-145.812,-17.8977,-75.5717,6.83214,45.9107
66.6762,-93.2202,86.7252,25.914,46.238,81.6723,-1.42732,-192.571,17.4574,-68.8752,-0.526313,14.3149
66.7169,-98.0187,89.0697,33.251,91.0212,52.222,0.306705,-239.375,-25.8517,-115.137,-25.9679,37.2616
66.7479,-72.1721,73.5901,36.459,93.0271,62.9537,-92.0043,-88.9536,-93.2995,-112.012,-11.6078,45.1385
66.7599,-69.1211,85.9362,-0.865963,96.14,93.1251,-191.048,-43.7989,-116.671,-119.021,8.45732,12.9587
66.8281,-69.7971,78.8241,36.818,81.1979,85.4131,-148.451,-87.4827,-73.9623,-98.4111,11.5612,43.681
66.847,-76.6812,84.054,21.671,82.334,72.1039,-120.808,-97.8867,-71.29,-103.053,-6.90692,30.5666
66.9358,-62.0828,76.7127,9.45317,94.4859,97.8079,-204.691,-10.1334,-126.479,-116.845,15.7369,18.6642
66.9432,-65.1808,83.1081,18.356,95.5923,78.7273,-220.569,-59.0588,-106.782,-114.358,2.56923,38.4076
67.0613,-83.6071,84.6511,-7.97849,86.4393,85.9419,-30.0474,-81.8023,-83.1352,-109.535,-7.08794,-5.4205
67.1971,-65.567,81.3652,20.085,91.4991,44.817,-205.885,-54.2888,-100.023,-113.092,-29.8191,49.7288
67.2211,-82.8543,98.276,37.645,61.0211,87.6877,-158.426,-190.707,3.54339,-75.9924,15.6164,49.6381
67.3397,-80.606,79.4927,37.681,72.584,64.3821,-57.3228,-132.901,-37.5575,-91.6446,-12.714,34.3479
67.3558,-89.7418,82.9792,11.969,91.3828,76.652,8.50714,-146.821,-61.1326,-114.718,-10.7497,10.1124
67.393,-73.1489,83.5779,46.365,46.967,40.02,-128.381,-125.949,-5.22687,-58.1636,-25.34,28.7862
67.4749,-76.2257,83.2519,17.282,47.331,68.7079,-108.059,-85.3664,-21.9778,-68.1038,-11.0222,14.0513
67.558,-78.7863,75.8871,10.542,81.9771,59.449,-29.1953,-69.309,-76.6346,-106.01,-27.2126,14.883
67.6359,-66.5708,96.5331,-4.0746,70.2589,99.4781,-285.819,-66.5114,-56.8113,-90.9328,18.6504,23.4254
67.703,-76.5409,86.6553,0.0852,40.539,75.262,-119.758,-69.4617,-18.7816,-62.249,-9.52485,1.95607
67.75,-83.5092,86.076,-8.45961,66.0993,52.936,-42.8428,-77.4857,-47.2678,-87.5521,-39.7539,-7.2593
67.864,-82.3971,91.891,-4.0546,50.263,72.4058,-104.808,-95.1344,-17.4823,-71.6808,-15.1254,-0.948513
67.8909,-73.6789,77.2273,20.527,50.282,64.6251,-90.2283,-64.55,-30.1131,-70.2349,-15.4968,13.3318
67.9247,-79.4652,88.518,43.264,64.833,60.2689,-122.338,-158.421,-10.0783,-79.394,-12.2538,43.9807
67.9488,-89.8398,95.178,18.899,95.5499,58.0068,-92.5903,-181.952,-47.0845,-117.711,-20.488,36.4763
67.9969,-65.7337,90.0048,21.901,71.8678,93.0243,-256.666,-84.4496,-48.3959,-88.2422,18.4242,43.7013
68.1029,-83.5321,77.2072,28.16,43.377,55.651,-4.53664,-131.699,6.39842,-61.9406,-23.0923,4.23679
68.1528,-70.8491,99.438,-4.2928,56.103,73.7202,-262.001,-87.3205,-23.6174,-76.4719,-7.30214,17.8877
68.2811,-82.6629,86.9773,-0.50741,55.392,84.6442,-68.0538,-88.274,-22.9793,-77.0928,-4.24004,1.8518
68.3097,-67.1312,74.6312,20.233,41.491,72.3159,-129.815,-34.989,-27.7901,-61.4423,-5.91057,16.7202
68.4008,-98.8747,97.632,40.991,93.4019,83.9418,-58.1941,-271.382,-4.54994,-110.69,7.56145,39.5123
68.496,-65.0869,77.5092,4.0551,63.1061,47.881,-171.394,0.596889,-65.7577,-82.1961,-36.4083,9.47765
68.5779,-65.4077,77.2748,20.347,65.469,45.831,-175.119,-30.0321,-56.0436,-82.7259,-33.2606,24.4924
68.5802,-73.153,88.3822,36.769,81.4861,43.303,-180.895,-127.853,-41.2158,-95.697,-30.5366,53.8416
68.63,-72.792,94.53,22.449,42.417,85.4269,-207.402,-122.223,9.89709,-59.1652,10.761,39.0358
68.6421,-76.1421,77.437,36.812,54.692,93.5772,-73.6123,-104.653,-12.2594,-72.1683,16.2254,36.634
68.767,-68.5257,81.2248,13.208,51.174,73.7127,-165.052,-41.4452,-30.7591,-70.7574,-6.58577,18.2555
68.779,-90.6093,89.4588,29.8,83.4169,63.05,-50.5659,-187.649,-19.6868,-103.038,-16.7711,32.2847
68.787,-86.3568,82.1879,21.398,98.598,90.721,-22.9268,-145.309,-60.0822,-119.473,6.24333,15.5003
68.8701,-92.005,89.6112,-8.44861,56.393,73.1541,0.455695,-130.389,-2.87885,-76.3125,-20.7832,-14.3877
68.952,-87.2162,92.8432,33.771,71.0198,90.6688,-97.8298,-183.892,-0.874129,-88.2698,13.5673,36.9127
69.1067,-84.9037,85.919,30.111,83.166,76.1192,-68.4144,-152.599,-30.1387,-101.563,-3.43294,31.6617
69.1371,-93.034,97.6813,33.371,51.872,48.918,-82.8263,-221.863,41.0681,-66.7964,-25.9703,19.9601
69.1589,-81.0609,92.0491,23.136,44.445,95.0399,-126.953,-140.313,18.5274,-62.028,15.8388,34.0918
69.1881,-83.1568,96.2048,19.844,52.911,71.8472,-142.902,-151.874,13.695,-71.1885,-6.3605,24.4377
69.2202,-84.3531,92.743,-1.6765,98.2898,98.8272,-98.8407,-114.556,-66.8296,-119.718,9.52009,1.74125
69.2637,-72.1331,85.4968,38.657,98.2651,47.776,-170.466,-126.332,-61.8406,-112.533,-23.8875,65.8865
69.3909,-83.8168,72.7708,14.209,56.489,93.725,38.1366,-100.393,-10.259,-77.2671,4.35156,3.40352
69.4912,-94.0963,94.7071,29.231,43.684,86.8822,-51.6985,-216.647,50.3778,-62.4478,7.11639,26.0003
69.5038,-62.2679,97.4532,-5.96317,63.7931,72.5743,-329.567,-61.7346,-30.023,-82.0467,-7.8168,24.3689
69.5152,-93.1641,82.6119,2.3859,86.504,46.747,53.6489,-149.258,-34.0939,-113.623,-44.3948,8.09309
69.5668,-79.5369,75.6957,49.606,78.7897,54.493,-41.0689,-144.521,-22.8561,-93.9801,-21.3485,45.5668
69.5978,-75.462,89.665,38.406,64.1461,93.9989,-162.877,-137.537,-2.9908,-77.3316,19.8861,51.3018
69.6682,-78.2448,83.5521,11.661,50.758,85.3088,-90.7162,-82.0151,-6.35172,-70.6394,1.06224,13.7643
69.7461,-84.0288,94.3398,10.316,54.208,84.5932,-120.812,-131.167,8.7812,-73.619,1.48283,17.2361
69.7628,-66.6442,73.2521,22.4,71.901,83.064,-136.781,-25.1769,-54.7107,-90.2267,2.31018,26.9215
69.8218,-88.7712,89.9211,1.4262,41.833,56.219,-40.9939,-134.084,23.9795,-57.7451,-28.9099,-15.3553
69.843,-61.7161,85.2991,6.0875,62.9222,74.0118,-262.395,-23.1188,-40.482,-81.0369,-6.31831,24.7516
69.8808,-72.03,87.9462,12.651,71.0347,60.5679,-185.276,-70.385,-34.9597,-88.9724,-20.4641,25.8605
69.9581,-96.136,79.7592,22.496,72.36,54.065,70.0633,-196.399,8.16785,-92.8302,-34.3373,7.13671
70.0028,-60.9661,76.1553,25.825,72.9077,59.877,-215.417,-23.6493,-53.4749,-88.5535,-17.5599,37.8061
70.0063,-88.2418,87.9353,17.541,47.99,53.935,-42.6921,-151.314,25.1496,-64.3678,-27.59,0.842857
70.0429,-78.914,91.2177,-7.35007,96.3131,58.6669,-128.998,-76.0067,-69.8904,-119.704,-26.8021,19.2306
70.134,-94.6847,86.6908,1.5217,55.097,58.9362,30.9521,-158.335,19.7993,-72.0875,-32.5115,-15.5493
70.2039,-73.8222,72.6969,6.14331,73.562,62.5968,-46.8073,-25.2942,-53.0146,-93.5561,-26.224,6.08825
70.2171,-84.682,89.6679,-9.62649,74.2358,70.2481,-59.8786,-85.8969,-31.6077,-94.116,-21.818,-3.29958
70.3002,-75.5622,78.8189,46.069,46.045,75.7989,-78.8008,-123.343,19.852,-60.8676,2.36258,39.7345
70.3231,-65.5212,82.7299,25.852,97.73,45.757,-214.971,-69.0551,-71.1755,-114.928,-28.241,58.7814
70.3947,-82.9712,76.8692,11.412,71.4272,41.418,1.04842,-90.2844,-24.8679,-91.3256,-47.3273,5.80343
70.3959,-94.534,73.2807,35.059,88.6371,50.835,93.42,-213.146,-7.24902,-111.461,-33.0097,26.1111
70.4199,-96.6247,73.5661,19.803,42.385,52.475,123.731,-209.381,54.1841,-55.7538,-33.9564,-23.56
70.475,-90.886,86.3929,44.823,91.514,61.3242,-30.9125,-217.08,-8.62167,-107.393,-15.4338,46.4729
70.4841,-87.9542,92.9991,14.09,72.2391,85.8738,-85.9853,-148.334,-3.60964,-91.1003,1.70814,17.6418
70.4881,-64.6291,70.7328,22.949,60.4992,72.5978,-136.372,-11.8914,-35.6277,-78.0393,-8.0709,23.2784
70.499,-96.4019,92.2193,40.945,76.8778,87.7972,-33.8559,-242.463,22.8874,-93.4341,9.00504,34.6903
70.5191,-87.101,79.864,28.789,65.4919,53.573,-2.64389,-148.996,5.84004,-82.9511,-29.6009,15.6793
70.5259,-87.5812,75.4998,-6.09541,98.017,45.941,81.7966,-105.605,-58.8674,-128.588,-44.5434,8.36472
70.5517,-62.1928,73.0177,27.474,41.566,72.8882,-167.017,-24.6871,-7.82056,-58.1561,-2.79658,26.8202
70.7099,-86.665,78.4849,9.10069,70.821,53.522,23.494,-110.405,-14.116,-90.0131,-36.7192,0.58805
70.7271,-95.8828,83.7727,35.707,94.2951,87.9903,24.5342,-226.547,-8.26061,-112.484,5.26818,22.8283
70.7649,-88.1788,94.1329,43.174,51.748,98.4221,-87.855,-210.239,48.0265,-64.1989,21.9675,50.623
70.833,-64.5511,79.5792,34.991,42.409,83.1877,-182.103,-65.3559,8.77606,-56.3486,8.90067,43.7664
70.9528,-77.2891,73.9603,6.82381,51.881,62.2289,-22.2695,-50.6452,-6.96796,-68.9252,-25.3732,-6.73602
70.9837,-63.7358,81.136,8.67808,44.109,93.5187,-207.28,-20.7354,-6.76524,-61.5519,11.3376,25.6543
71.017,-89.877,80.135,23.03,63.6762,53.758,21.6918,-155.852,14.5592,-80.9738,-32.0632,6.81603
71.041,-83.0852,83.6822,36.972,41.177,51.893,-51.4606,-155.836,42.3813,-54.7652,-20.6717,13.9793
71.0771,-75.3159,92.3659,35.031,75.454,43.087,-186.321,-141.351,-5.29027,-86.5487,-33.0055,48.286
71.1402,-92.8747,89.8839,22.048,65.6747,65.9423,-29.8689,-182.049,22.3116,-83.3451,-18.3349,14.788
